-0.719495, -0.662385, -0.837636, -0.576049, -0.663324, -0.696173, -0.674493, -0.711705, -0.573756, -0.727425, 
-0.548351, -0.761458, -0.673197, -0.501649, -0.508352, -0.134385, -0.256177, -0.425708, -0.730973, -0.702645, 
0.089535, -0.180154, 0.397167, -0.191979, 0.245129, -0.359643, 0.231703, 0.38294, -0.394021, -0.865133, 
-0.643212, -0.691949, -0.427241, -0.905694, -0.408394, -0.429085, -0.778994, -0.752936, -0.723585, -0.18967, 
-0.430349, -0.811165, -0.454995, -0.576839, -0.888074, -0.821619, -0.572137, -0.837844, -0.679463, -0.83735, 
-0.452179, -0.839416, -0.809156, -0.798911, -0.449688, -0.360233, -0.786898, -0.828706, -0.847703, -0.592177, 
-0.541113, -0.41984, -0.468026, 0.117602, -0.326179, -0.890278, -0.457948, -0.466072, -0.461987, -0.466273, 
-0.687641, -0.518712, -0.908078, -0.394689, -0.783313, -0.672668, -0.779728, -0.561928, -0.719903, -0.782285, 
-0.589115, -0.75921, -0.809045, -0.665573, -0.836774, -0.372978, -0.253679, -0.845988, -0.750627, -0.62708, 
-0.287635, -0.227806, -0.389061, -0.701204, -0.238655, 0.316459, -0.823287, -0.809182, -0.3657, -0.304822, 
