[0.494371, -0.88309, -0.472094, -0.593028, -0.849688, -0.933561, -0.718645, -0.579501, -0.542575, -0.514922]
[-0.338777, -0.979683, -0.62879, -0.685448, -0.879733, 0.610976, -0.858973, -0.556241, -0.636906, -0.537548]
[-0.81488, 0.579182, 0.453194, -0.974954, -0.456308, -0.312656, -0.189024, -0.301507, -0.318925, -0.214588]
[-0.771117, -0.834311, 0.3623, -0.974996, -0.738878, 0.3623, -0.504756, -0.379357, -0.483885, -0.486001]
[-0.72889, -0.879609, -0.974384, -0.756353, -0.899418, -0.913571, -0.765072, -0.870625, -0.942214, -0.824503]
[-0.90384, -0.927874, -0.872552, -0.841479, -0.839332, -0.82317, -0.825782, -0.886105, -0.952223, -0.848406]
[-0.781317, -0.925288, -0.91119, 0.942797, -0.341619, -0.449927, -0.379546, -0.433949, -0.326116, -0.460697]
[-0.920128, -0.945283, -0.79368, -0.657591, -0.643093, -0.811356, -0.72326, -0.807924, -0.774286, -0.714904]
[-0.903571, -0.84953, -0.843624, -0.91981, -0.92585, -0.702122, -0.772563, -0.874146, -0.908246, -0.811037]
[-0.825671, -0.948123, 0.603545, 0.354765, -0.879079, -0.345718, -0.248764, -0.256097, -0.287361, -0.329122]
[0.597238, -0.972143, -0.978815, 0.800672, -0.184005, -0.056131, -0.216003, -0.094432, -0.052883, -0.187328]
[-0.749936, 0.472078, -0.739131, -0.646656, -0.422929, -0.579245, -0.78985, -0.803859, -0.625755, -0.625532]
[-0.438774, -0.987637, 0.587674, 0.823441, -0.689244, -0.900237, -0.220138, -0.284393, -0.22127, -0.303067]
[0.726109, -0.917588, -0.369971, -0.771927, -0.681425, -0.447108, -0.47506, -0.427025, -0.423706, -0.501924]
[0.303198, -0.730003, -0.845486, -0.815229, -0.771946, -0.770207, 0.75514, -0.834402, -0.422156, -0.378446]
[-0.670013, -0.876783, -0.693335, -0.693335, -0.693335, -0.693335, -0.693335, -0.693335, -0.693335, -0.747337]
[-0.963066, -0.969183, -0.616713, 0.332288, -0.721039, -0.588035, -0.590219, -0.506067, -0.631949, -0.68224]
[0.811445, -0.424661, -0.490582, -0.115148, -0.058509, -0.07863, 0.011418, -0.102761, 0.06133, -0.063744]
[-0.343259, 0.542494, 0.726755, 0.4663, -0.964692, -0.835425, -0.113811, 0.021451, -0.166094, -0.057086]
[-0.745209, 0.909722, -0.603749, -0.982073, -0.54396, -0.401395, -0.468269, -0.40584, -0.344474, -0.336912]
[-0.795378, 0.276822, 0.649923, 0.03066, 0.064485, 0.107388, 0.011462, -0.028922, 0.054574, 0.021175]
[-0.662672, -0.861329, 0.507883, -0.300938, -0.299875, -0.378862, -0.421837, -0.410072, -0.270733, -0.239662]
[-0.782794, -0.311241, 0.269986, -0.708356, -0.469396, -0.373068, -0.384159, -0.426124, -0.31962, -0.332656]
[0.779865, -0.613588, -0.700195, 0.55592, 0.683673, -0.976138, 0.008517, -0.003214, 0.014078, -0.013924]
[-0.697007, -0.712272, -0.96617, 0.518635, -0.586255, -0.402493, -0.54093, -0.535927, -0.487625, -0.413458]
[-0.88616, -0.728061, 0.742736, 0.854284, -0.671157, 0.7555, -0.688681, 0.591538, 0.551421, 0.004956]
[0.94638, 0.808232, 0.397326, -0.476606, 0.381876, 0.36276, 0.369581, 0.348646, 0.432435, 0.449446]
[-0.661489, 0.899534, 0.992963, 0.330846, 0.393031, 0.461495, 0.42439, 0.476753, 0.374927, 0.392351]
[0.545812, 0.819981, 0.446948, 0.711832, 0.689547, 0.70386, 0.584702, 0.649704, 0.579147, 0.534576]
[0.770028, -0.507189, -0.536566, 0.963539, -0.353638, 0.018339, 0.095021, 0.016715, -0.010039, 0.099945]
[-0.648153, -0.599664, -0.67787, -0.588407, -0.59142, -0.687778, -0.603536, -0.617523, -0.607184, -0.734072]
[-0.885544, -0.660491, -0.838405, -0.984905, -0.923798, -0.426511, -0.856188, -0.997764, -0.776467, -0.441821]
[-0.763802, -0.999852, -0.88368, -0.772587, -0.979343, -0.966082, -0.973094, -0.554316, -0.874649, -0.769569]
[-0.875336, -0.489377, -0.594283, -0.827834, -0.58963, -0.933912, -0.752442, -0.752442, -0.806337, -0.69506]
[-0.852946, -0.602052, -0.843789, 0.567191, -0.861985, -0.372358, -0.836817, -0.952773, -0.977686, -0.717551]
[-0.796237, -0.863435, -0.966868, -0.762626, -0.921091, -0.82332, -0.629819, -0.889388, -0.837848, -0.910891]
[-0.788878, -0.939131, -0.935053, -0.668186, -0.961588, -0.967032, -0.505781, -0.807277, -0.717394, -0.726439]
[-0.749412, -0.720407, -0.954799, -0.945735, -0.985698, -0.658342, -0.853345, -0.74153, -0.808775, -0.780911]
[-0.540148, -0.680826, -0.919038, -0.629819, -0.86095, -0.889096, -0.840168, -0.967197, -0.702527, -0.869358]
[0.778643, -0.736634, -0.727661, -0.470685, -0.920028, -0.914751, -0.732656, -0.562271, -0.435273, -0.589191]
[-0.785588, -0.723044, -0.268093, 0.846175, -0.870706, -0.337997, -0.433382, -0.389048, -0.404498, -0.400005]
[-0.874702, -0.816525, 0.718841, -0.322353, -0.899035, -0.476499, -0.451712, -0.472151, -0.477995, -0.473282]
[-0.938185, -0.949588, -0.95653, -0.641464, -0.958813, -0.465953, -0.948093, -0.979962, -0.792773, -0.877591]
[-0.93395, -0.918741, -0.810345, -0.757784, -0.875063, -0.942753, -0.869109, -0.923719, -0.891891, -0.962625]
[-0.819334, -0.923095, -0.968352, -0.885583, -0.952053, -0.814864, -0.960501, -0.862937, -0.899903, -0.861507]
[-0.86327, -0.959698, -0.983994, -0.941702, -0.889093, -0.34847, -0.765017, -0.844032, -0.873851, -0.852269]
[-0.900376, -0.929766, -0.986328, -0.753408, -0.561156, -0.814692, -0.869357, -0.731479, -0.83693, -0.871578]
[-0.969236, -0.973419, -0.936248, -0.934233, -0.861662, -0.923751, -0.867913, -0.946671, -0.895501, -0.915631]
[-0.99295, -0.432762, 0.680396, 0.674378, -0.959948, -0.926523, 0.841219, -0.066126, -0.148795, -0.13321]
[0.77771, -0.336852, -0.99034, 0.294963, 0.864745, -0.561366, 0.00662, -0.045133, -0.057137, 0.072735]
[-0.451147, -0.980301, -0.731805, -0.88127, -0.860157, -0.714616, -0.725189, -0.86765, -0.787619, -0.687365]
[-0.627083, -0.918125, 0.788144, -0.699416, -0.903748, -0.968988, -0.592912, -0.51441, -0.550697, -0.647105]
[-0.951506, -0.493132, 0.533579, -0.647408, -0.807732, -0.635774, -0.495993, -0.525794, -0.510885, -0.449423]
[-0.771117, -0.892531, -0.497422, -0.938628, -0.468479, -0.772355, -0.698457, -0.694567, -0.670946, -0.644635]
[0.512247, -0.77462, -0.993378, -0.421735, 0.968599, -0.098663, -0.171434, -0.120999, -0.111819, -0.159541]
[-0.597377, -0.583334, -0.992444, -0.521815, -0.431845, -0.960754, -0.884436, -0.811708, -0.795237, -0.674886]
[0.833872, -0.65646, -0.791363, -0.346135, -0.334726, -0.329792, -0.261415, -0.230818, -0.206637, -0.170563]
[0.594186, -0.511619, -0.631489, -0.95612, 0.878682, -0.083878, -0.211069, -0.089275, -0.06834, -0.027632]
[-0.559252, -0.819366, 0.962436, 0.512816, 0.90136, -0.749028, -0.731869, -0.090915, 0.026779, -0.128501]
[-0.734743, -0.707763, -0.746384, -0.829015, -0.648604, -0.809276, -0.784929, -0.69945, -0.686144, -0.781728]
[-0.636182, -0.969885, 0.815484, 0.566653, -0.884482, 0.771063, -0.068689, 0.039667, -0.129991, -0.038721]
[0.605054, -0.952931, -0.629759, 0.818348, 0.528318, 0.38122, -0.512888, -0.886952, -0.902948, -0.227735]
[-0.793164, -0.497679, -0.612331, -0.888533, 0.937042, 0.997419, 0.956286, 0.070111, -0.022118, 0.048805]
[-0.966843, -0.729844, 0.311121, 0.841719, 0.881244, 0.467665, -0.305792, 0.849293, 0.085112, 0.25558]
[0.513774, 0.696409, -0.350774, -0.891762, 0.579639, 0.129237, 0.118424, 0.061336, 0.185943, 0.074616]
[-0.619849, -0.604246, 0.879899, -0.307638, -0.956316, 0.562706, -0.765071, -0.321707, -0.313027, -0.245679]
[-0.301135, 0.978617, 0.849293, 0.823243, 0.523242, -0.364805, 0.392469, 0.395065, 0.504649, 0.507529]
[0.774191, 0.949162, 0.849293, -0.987579, -0.698661, -0.549458, 0.878996, -0.955962, 0.046137, 0.130773]
[-0.618523, -0.963231, -0.40872, -0.724304, 0.918062, -0.702677, -0.317152, -0.486509, -0.433193, -0.316853]
[-0.888365, 0.968915, -0.362891, 0.908446, 0.923634, -0.935665, 0.112253, 0.168149, 0.111533, 0.099341]
[-0.65624, -0.623928, -0.695191, -0.735848, -0.658956, -0.679691, -0.707714, -0.686293, -0.669825, -0.679969]
[-0.797724, 0.652565, 0.417616, 0.485556, 0.652565, 0.652565, -0.776467, 0.089118, 0.229731, 0.216446]
[-0.992354, -0.534346, -0.838798, 0.465817, -0.558367, -0.376733, -0.515793, -0.414241, -0.457333, -0.410391]
[-0.468479, 0.742559, 0.827804, 0.779865, -0.800934, -0.481326, 0.12124, 0.037051, 0.117963, 0.037547]
[-0.633408, -0.871953, -0.381389, -0.837427, -0.633408, 0.596208, -0.505205, -0.399209, -0.373675, -0.55006]
[0.650107, 0.824493, -0.81492, 0.318928, -0.808635, -0.967213, -0.180228, -0.208398, -0.071133, -0.057526]
[-0.812715, -0.817611, -0.950083, -0.887333, 0.992716, -0.540698, -0.568429, -0.53545, -0.511315, -0.594048]
[0.637208, -0.986852, -0.589894, -0.885906, -0.383103, -0.363565, -0.531333, -0.490345, -0.550018, -0.551714]
[-0.635753, 0.973301, -0.658961, -0.133573, -0.1635, -0.013071, -0.132869, -0.063812, -0.085671, -0.016984]
[-0.619704, -0.819325, -0.970222, -0.94634, -0.454096, -0.675148, -0.665321, -0.772547, -0.682886, -0.805612]
[-0.984222, -0.955512, -0.857911, 0.63457, -0.96227, -0.613101, -0.668685, -0.526423, -0.575837, -0.550777]
[-0.957031, -0.964833, -0.784754, -0.758093, -0.622775, 0.86071, -0.893926, -0.878077, -0.647144, -0.627689]
[-0.495993, -0.910149, -0.974474, -0.362901, -0.934663, -0.929919, -0.860862, -0.831883, -0.8727, -0.69848]
[-0.591092, -0.769564, -0.894981, -0.780326, -0.768735, -0.715554, -0.804592, -0.486166, -0.435384, -0.768808]
[-0.969588, -0.940238, -0.840501, -0.692961, -0.963748, 0.451209, -0.639188, -0.692086, -0.556468, -0.642752]
[-0.617799, -0.67027, -0.652522, 0.636831, 0.799301, -0.710895, -0.501065, -0.743546, -0.803348, -0.370659]
[0.907487, -0.787655, -0.720164, -0.851109, -0.351811, -0.397048, -0.296048, -0.393363, -0.455477, -0.339445]
[-0.722904, -0.36054, -0.845662, -0.869585, -0.769411, -0.715939, -0.654571, -0.784319, -0.657437, -0.66817]
[-0.708737, -0.878428, -0.293501, -0.528055, -0.682221, -0.580425, -0.545042, -0.560818, -0.563346, -0.680108]
[-0.820201, -0.890684, -0.927201, -0.890859, -0.66097, -0.668564, -0.652663, -0.8826, -0.890147, -0.866591]
[0.767946, 0.796449, 0.954958, -0.790715, -0.955156, -0.464515, 0.98254, -0.911094, 0.027914, 0.083619]
[0.665396, -0.559207, 0.625299, 0.766938, 0.678145, 0.550885, -0.517289, 0.933, 0.481675, 0.415079]
[-0.880153, 0.859597, -0.972967, 0.781177, 0.719224, 0.041723, 0.197552, 0.200277, 0.031672, 0.04135]
[-0.545874, -0.444184, -0.468589, -0.472034, -0.469404, -0.540697, -0.518697, -0.453893, -0.501346, -0.503952]
[0.524038, 0.912181, 0.924228, 0.985118, 0.888507, 0.817029, 0.923906, 0.785555, 0.810754, 0.915885]
[0.92128, -0.648068, -0.521815, 0.260866, 0.038348, 0.093152, 0.013997, -0.082113, -0.007605, 0.076529]
[-0.980937, 0.366795, -0.648287, -0.932998, 0.978005, 0.926411, 0.771293, 0.064525, 0.082883, 0.09765]
[0.685065, 0.547847, 0.962594, 0.579925, 0.836283, 0.707969, 0.685497, 0.651129, 0.655975, 0.714389]
[0.787558, -0.989661, 0.999457, 0.298036, -0.708134, -0.906836, -0.017176, -0.000304, -0.096541, -0.020859]
[0.891686, -0.553919, -0.803953, 0.564459, -0.513547, -0.702014, -0.244561, -0.124591, -0.175753, -0.193485]
