[-0.646198, -0.999826, -0.933474, -0.937578, -0.90542, -0.657365, -0.990536, -0.97263, -0.990536, -0.897564]
[-0.992754, -0.791874, -0.935595, -0.931375, -0.951934, -0.693837, -0.901658, -0.862011, -0.832082, -0.91236]
[-0.893178, -0.546361, -0.568637, -0.884098, -0.901701, -0.935411, 0.610088, -0.623907, -0.49767, -0.518384]
[-0.699431, -0.637181, -0.861431, -0.920858, -0.935652, -0.773396, -0.985591, -0.833099, -0.852724, -0.776702]
[-0.868384, -0.729503, -0.639983, -0.799754, -0.563785, -0.655588, -0.687625, -0.776792, -0.68155, -0.659062]
[-0.802831, -0.911951, 0.453296, -0.739692, -0.409806, -0.58944, -0.58614, -0.477407, -0.490428, -0.546803]
[-0.820782, -0.925137, -0.802648, -0.917465, -0.923467, -0.90879, -0.802648, -0.718604, -0.658432, -0.733283]
[-0.844465, -0.580682, -0.647313, -0.784256, -0.980341, -0.942434, -0.781756, -0.718218, -0.736698, -0.750887]
[-0.633769, -0.805273, -0.558173, -0.909668, -0.946616, -0.889887, -0.97639, -0.935721, -0.558173, -0.721101]
[-0.808606, -0.636062, -0.770491, 0.537863, -0.956322, -0.488424, -0.590336, -0.585094, -0.610622, -0.59415]
[-0.378635, 0.632049, -0.882015, -0.869542, 0.431408, -0.306543, -0.244576, -0.262048, -0.220987, -0.232993]
[0.621037, -0.865741, -0.887451, -0.837491, -0.875317, -0.521673, -0.640591, -0.566833, -0.584659, -0.557449]
[-0.470553, 0.496465, 0.022107, 0.05119, 0.025782, -0.018597, 0.110346, -0.016536, -0.016651, 0.073989]
[0.884983, -0.388293, 0.640725, 0.594295, 0.51024, 0.458441, 0.519926, 0.497443, 0.474143, 0.519514]
[-0.784185, 0.985787, 0.562395, 0.167728, 0.307104, 0.157845, 0.306459, 0.170209, 0.190911, 0.218901]
[-0.889652, -0.663595, -0.829463, 0.926309, -0.568667, -0.453059, -0.470837, -0.478855, -0.366086, -0.498098]
[0.39778, -0.836882, -0.280559, -0.251147, -0.274968, -0.296598, -0.169553, -0.234377, -0.221073, -0.203178]
[0.669778, -0.875254, -0.775183, -0.804287, -0.500734, -0.432123, -0.38794, -0.512289, -0.377177, -0.421849]
[-0.860401, -0.817, 0.558972, 0.260958, -0.85964, 0.402699, -0.771107, -0.724636, -0.362502, -0.350836]
[0.569067, -0.764037, 0.831496, 0.279739, -0.594118, -0.25345, 0.022316, 0.017656, -0.024149, 0.105413]
[0.928397, 0.600794, 0.813021, 0.84371, 0.74587, 0.836628, 0.778236, 0.758322, 0.713389, 0.688067]
[-0.679368, 0.441771, -0.731929, -0.69887, -0.505662, -0.393658, -0.392475, -0.36492, -0.35302, -0.418477]
[0.56902, 0.483523, 0.737738, 0.533407, 0.553628, 0.567567, 0.66336, 0.485891, 0.487634, 0.635582]
[-0.777534, -0.81482, -0.535063, -0.953256, 0.665153, 0.285173, 0.630344, -0.919706, -0.474432, -0.266996]
[0.617447, -0.757045, -0.076358, -0.105645, -0.130165, -0.107389, 0.013599, 0.011615, -0.001401, -0.018698]
[0.877623, 0.913949, 0.790109, -0.88829, 0.409565, 0.410561, 0.330725, 0.374155, 0.35513, 0.520137]
[-0.871077, -0.876344, 0.829021, 0.778649, 0.630344, 0.050992, 0.065415, 0.137302, 0.173058, 0.136355]
[-0.883011, -0.99472, -0.65614, 0.322372, -0.617291, -0.597699, -0.648464, -0.583373, -0.473126, -0.601458]
[0.324617, -0.462609, -0.324504, -0.442543, -0.92379, -0.276324, -0.3838, -0.443996, -0.326076, -0.398829]
[0.569067, 0.836267, 0.310073, 0.563286, 0.576503, 0.594118, 0.65203, 0.659169, 0.476383, 0.510187]
[-0.97875, -0.838976, -0.866932, -0.992013, -0.667728, -0.962663, -0.88885, -0.90005, -0.944129, 0.999524]
[-0.488459, -0.966572, -0.8845, -0.996256, -0.984275, -0.906253, -0.848063, -0.916513, -0.895698, -0.868293]
[-0.99947, -0.863895, -0.998666, -0.878458, -0.999762, -0.914973, -0.940352, -0.98179, -0.962344, -0.970075]
[-0.656495, -0.642538, -0.987674, -0.879273, -0.778027, -0.603724, -0.821339, -0.831695, -0.725939, -0.808557]
[-0.72995, 0.708048, -0.85794, -0.525632, -0.988438, -0.941925, -0.95271, -0.682091, -0.661225, -0.515605]
[-0.690775, -0.890725, -0.629579, -0.952594, -0.993617, -0.784459, -0.852423, -0.89251, -0.790118, -0.910439]
[-0.696182, -0.466925, -0.94732, -0.923493, 0.660118, -0.840935, -0.97716, -0.561267, -0.654671, -0.662605]
[-0.385475, -0.837536, -0.63304, 0.449344, -0.92897, -0.965693, -0.486495, -0.61941, -0.550548, -0.519927]
[-0.779915, -0.653811, -0.729318, -0.852855, -0.9449, -0.855814, -0.947626, -0.727771, -0.800762, -0.739703]
[-0.734129, -0.753812, -0.766273, -0.996202, -0.730702, -0.852555, -0.961145, -0.825565, -0.907734, -0.922381]
[-0.798212, -0.325611, -0.462769, -0.465007, -0.532748, -0.47009, -0.458205, -0.477737, -0.5535, -0.520663]
[-0.677743, -0.99004, 0.418162, -0.947743, -0.870186, -0.501795, -0.506967, -0.485971, -0.758, -0.607574]
