[-0.816673, -0.642521, -0.783419, -0.842889, -0.715569, -0.850789, -0.759234, -0.699859, -0.868004, -0.740433]
[0.405142, -0.557452, -0.682162, -0.58235, 0.637961, -0.964209, -0.28857, -0.340743, -0.315641, -0.203965]
[-0.794468, -0.409132, -0.946575, -0.753902, -0.79674, -0.722572, -0.694603, -0.702764, -0.717697, -0.752512]
[-0.920314, -0.530771, -0.911261, -0.776484, -0.68893, -0.692065, -0.767972, -0.875377, -0.878505, -0.877936]
[-0.800807, -0.541506, -0.848124, -0.592518, -0.847465, -0.660792, -0.626753, -0.766235, -0.81716, -0.784759]
[-0.573377, -0.735152, -0.920775, -0.73613, -0.808319, -0.83696, -0.834338, -0.660154, -0.794049, -0.826148]
[-0.668583, -0.736277, -0.523365, -0.916737, -0.937294, -0.775214, -0.710434, -0.69519, -0.719463, -0.761629]
[-0.553281, -0.987659, -0.601811, -0.857223, -0.950853, -0.979183, -0.882644, -0.994485, -0.941198, -0.947468]
[-0.619166, -0.71251, -0.633733, -0.675192, -0.697398, -0.600643, -0.699806, -0.605229, -0.733756, -0.625342]
[-0.880272, -0.888045, -0.947188, -0.674527, -0.942533, 0.278696, -0.947188, -0.834679, -0.667621, -0.749117]
[-0.516429, -0.764613, -0.775506, 0.693507, -0.325132, -0.257849, -0.41498, -0.337196, -0.362409, -0.328486]
[-0.843444, -0.701566, -0.555881, -0.741164, -0.703305, -0.679007, -0.672643, -0.732233, -0.712105, -0.695126]
[-0.374533, -0.56498, -0.459662, -0.639444, -0.669069, -0.483046, -0.559384, -0.580072, -0.471326, -0.522142]
[-0.806546, -0.898559, -0.553725, -0.821485, -0.850785, -0.735387, -0.724817, -0.791773, -0.797721, -0.688001]
[0.715527, -0.912533, -0.810025, -0.811611, -0.425913, -0.457198, -0.480398, -0.379894, -0.434935, -0.474929]
[-0.739227, -0.420331, 0.587367, -0.69616, -0.44348, -0.295551, -0.362873, -0.30726, -0.375023, -0.30943]
[-0.829497, -0.889806, -0.655119, -0.7234, -0.815972, -0.859952, -0.677978, -0.848212, -0.76494, -0.696617]
[-0.575337, -0.633321, -0.688477, -0.845352, 0.592459, -0.424396, -0.366074, -0.525421, -0.517795, -0.519246]
[-0.512242, -0.502937, -0.557039, -0.550513, -0.517793, -0.503642, -0.491285, -0.413329, -0.457092, -0.430498]
[-0.479786, 0.395705, -0.438002, -0.723383, -0.569057, -0.294372, -0.30043, -0.325969, -0.276934, -0.276061]
[0.883795, -0.693857, -0.713104, -0.847476, 0.732835, 0.67804, 0.027273, -0.020605, 0.038381, -0.008573]
[-0.964209, -0.667225, 0.520158, 0.902744, -0.918076, 0.817462, -0.65614, -0.144339, -0.115813, -0.113384]
[0.368268, -0.893038, -0.94886, -0.834479, -0.563005, -0.582391, -0.621466, -0.628618, -0.584514, -0.644959]
[0.869783, 0.661215, -0.94173, 0.131091, 0.125883, 0.142988, 0.240203, 0.247144, 0.202757, 0.160346]
[0.780083, -0.98063, 0.754076, 0.8772, -0.682334, -0.584508, 0.033603, 0.038779, 0.05129, -0.044061]
