-0.898204, -0.33684, -0.814214, -0.621366, -0.862845, -0.887507, -0.738079, -0.841185, -0.800639, -0.793667, 
-0.085407, -0.26295, -0.068811, 0.663059, -0.416458, -0.67709, -0.072603, 0.007944, -0.257537, 0.021141, 
0.205149, 0.34311, 0.049758, -0.170009, -0.036166, 0.869549, -0.451742, -0.072091, 0.184631, -0.087789, 
-0.926484, -0.887116, -0.828609, -0.73172, -0.629475, -0.583483, -0.888765, -0.60041, -0.870649, -0.902198, 
-0.595794, -0.788357, -0.480533, -0.564106, -0.501977, -0.471825, -0.524887, -0.540824, -0.554255, -0.612542, 
-0.081313, -0.528612, -0.430363, -0.7699, -0.082385, -0.613961, -0.563666, -0.673093, -0.528473, -0.73393, 
-0.187566, -0.070484, -0.346225, 0.40227, -0.375178, 0.05634, 0.429398, -0.762324, -0.644669, -0.099451, 
0.458685, 0.0, -0.272995, -0.329171, 0.0, -0.111917, -0.30689, -0.502815, -0.346887, -0.69626, 
-0.448578, -0.761328, -0.765035, -0.792031, -0.718955, -0.15417, -0.286286, -0.451757, -0.695693, -0.513704, 
-0.340829, -0.138817, -0.280273, -0.074206, -0.022944, -0.089246, 0.298141, -0.01571, -0.034743, 0.753029, 
