-0.533682, -0.096165, -0.426096, -0.85639, -0.70872, -0.459423, -0.887978, -0.555, -0.112792, -0.404427, 
-0.452104, -0.749524, -0.653885, -0.253992, -0.259606, -0.445771, -0.282805, -0.63959, -0.130524, 0.226841, 
-0.086194, -0.089388, 0.664283, 0.650693, 0.473474, -0.152382, -0.048692, 0.0, -0.081272, 0.937355, 
-0.588672, -0.578806, -0.757438, -0.713132, -0.540991, 0.0, -0.428413, -0.720827, -0.329073, -0.469929, 
-0.465208, -0.675229, -0.571902, -0.584107, -0.520386, -0.428879, -0.904865, -0.345179, -0.650191, -0.73715, 
-0.320897, -0.213982, -0.343532, 0.012768, -0.262818, -0.031741, -0.769915, -0.563734, -0.327094, -0.331564, 
0.052451, 0.159352, -0.045896, 0.133224, -0.231218, -0.145465, -0.232427, 0.207975, -0.556003, -0.171335, 
-0.274112, -0.710627, -0.381767, 0.292842, 0.373392, -0.594817, 0.070159, -0.757724, -0.154141, 0.054071, 
-0.367196, -0.640155, 0.0, -0.756952, -0.381995, -0.746082, -0.380799, -0.880419, -0.392454, -0.793016, 
0.659674, 0.346176, 0.518163, 0.079854, 0.046831, -0.466914, 0.020262, -0.391547, 0.087065, 0.07842, 
