-0.818539, -0.234751, -0.686077, -0.440836, -0.7203, -0.639939, -0.633041, -0.835561, -0.795942, -0.571508, 
-0.194466, -0.409109, -0.656971, -0.462258, 0.017167, -0.394981, -0.616705, -0.500923, -0.360391, -0.661706, 
-0.657895, -0.317473, 0.267267, -0.495125, -0.268136, 0.304629, 0.308468, -0.282608, -0.678082, -0.578861, 
-0.377518, -0.803039, -0.718034, -0.546468, -0.819307, -0.64288, -0.612195, -0.690918, -0.843758, -0.832243, 
-0.756661, -0.872784, -0.888647, -0.64175, -0.379435, -0.719172, -0.559586, -0.470518, -0.56189, -0.749733, 
-0.774608, -0.757146, 0.027138, 0.446542, -0.412226, 0.040717, -0.777839, -0.764442, -0.100625, -0.909073, 
0.70036, -0.652484, -0.184938, 0.032256, -0.535479, -0.4693, 0.265431, -0.529031, -0.003109, -0.499826, 
-0.852177, -0.052293, -0.711781, -0.249694, -0.42566, -0.184478, 0.0, 0.0, -0.455618, -0.600533, 
-0.494516, -0.661733, -0.270236, -0.624729, -0.82287, -0.391829, -0.749248, -0.863925, -0.502772, -0.524986, 
0.017561, -0.933774, 0.295016, 0.473291, -0.27985, -0.101039, 0.077925, 0.341437, 0.0762, -0.189934, 
