-0.750017, -0.809248, -0.674635, -0.815677, -0.55436, -0.924952, -0.035026, -0.265852, -0.824937, -0.302333, 
-0.567026, -0.772564, 0.000696, -0.486128, -0.182977, -0.490268, -0.512799, -0.027587, -0.764778, -0.360052, 
-0.328961, -0.215832, 0.144358, -0.033134, 0.20762, -0.824212, 0.011267, 0.180499, 0.126634, 0.066886, 
-0.672029, -0.390826, -0.556494, -0.785413, -0.61997, -0.836134, -0.463398, -0.524923, -0.628218, -0.635115, 
-0.442643, -0.554273, -0.735127, -0.666148, -0.884802, -0.272719, -0.680256, -0.491058, -0.483217, 0.03516, 
-0.917738, -0.028035, -0.480661, -0.22015, -0.266036, -0.688722, -0.036925, 0.026688, -0.319367, 0.082125, 
0.212894, -0.457779, -0.055169, -0.399681, -0.519465, -0.550274, -0.01697, -0.500424, -0.051856, -0.429269, 
-0.689911, -0.653594, -0.312801, -0.572844, -0.818005, 0.0, -0.468265, -0.876132, -0.018294, -0.795438, 
-0.17013, -0.652653, 0.0, -0.761698, -0.478027, -0.7744, -0.753994, -0.248302, -0.718388, -0.275466, 
0.215613, 0.608758, 0.540572, -0.12499, 0.583633, 0.105979, -0.189395, 0.45599, 0.593531, 0.91209, 
