-0.892618, -0.88263, -0.588471, -0.830506, -0.720282, -0.500295, -0.830886, -0.796582, -0.801519, -0.526724, 
-0.213347, -0.568993, 0.012956, 0.432927, 0.254666, -0.413021, -0.219551, -0.446236, -0.351269, 0.01145, 
0.764595, -0.417099, 0.580922, -0.321571, -0.069799, 0.423348, 0.098119, -0.552875, -0.365766, 0.571802, 
-0.704057, -0.867768, -0.942225, -0.757955, -0.61265, -0.831458, -0.598842, -0.550228, -0.823463, -0.827831, 
-0.528864, -0.591143, -0.810334, -0.043877, -0.473626, -0.549804, -0.031089, -0.404932, -0.419178, -0.167221, 
-0.427401, -0.1513, -0.819731, -0.510537, -0.653303, -0.538671, -0.496438, -0.350621, -0.46758, -0.849663, 
-0.497534, -0.0677, -0.248291, 0.319696, -0.337706, -0.266193, 0.03861, -0.368897, -0.09628, 0.179697, 
-0.424899, -0.212558, 0.011405, 0.048528, -0.643522, -0.403321, -0.428046, -0.321408, -0.758311, -0.652986, 
-0.755753, -0.318794, -0.488803, -0.596491, -0.498878, -0.640088, -0.602558, -0.61562, -0.406377, -0.590682, 
-0.301142, -0.195152, 0.550281, -0.216405, -0.463139, -0.371186, 0.357631, 0.345049, -0.983534, -0.173281, 
