-0.721783, -0.197186, -0.671573, -0.30993, -0.640188, -0.419402, -0.77474, -0.546148, -0.322519, -0.606465, 
-0.851836, 0.117938, -0.519853, 0.249299, -0.403718, -0.406843, -0.723608, -0.378669, -0.766843, -0.609738, 
-0.019074, -0.053411, 0.193934, 0.107984, 0.463705, 0.420556, -0.330706, -0.265202, -0.357222, -0.3389, 
-0.831383, -0.933706, -0.653731, -0.778671, -0.588794, -0.515965, -0.753927, -0.829053, -0.700957, -0.577656, 
-0.29528, -0.293732, -0.147661, -0.524159, -0.80235, -0.412461, -0.591918, -0.25879, -0.289929, -0.257819, 
-0.540941, -0.740623, -0.27541, -0.088737, -0.420174, -0.703875, -0.724982, -0.678683, -0.130802, -0.369094, 
-0.339012, -0.08564, -0.687878, -0.123553, -0.833732, -0.085401, -0.068236, -0.057357, -0.120674, -0.790482, 
-0.428692, -0.767888, 0.166766, -0.748592, -0.368539, -0.726912, -0.893059, -0.717589, -0.180762, -0.818258, 
-0.505506, -0.733434, -0.788389, -0.728789, -0.342302, 0.042443, -0.325373, -0.592201, -0.101206, -0.539668, 
0.963221, -0.94435, 0.251744, 0.044602, 0.290373, 0.014737, -0.730592, -0.761984, 0.43047, -0.450763, 
