-0.741229, -0.841379, -0.67407, -0.860992, -0.611174, -0.535629, -0.421078, -0.713235, -0.713682, -0.598885, 
-0.194171, 0.17357, -0.379397, -0.769621, -0.725258, -0.583757, -0.696742, -0.533043, -0.266829, -0.435221, 
-0.703569, 0.0, -0.878368, 0.709742, 0.654777, 0.68008, 0.0, -0.205262, 0.158405, -0.166543, 
-0.75636, -0.796286, -0.720125, -0.797771, -0.658678, -0.375254, -0.667118, -0.574758, -0.790708, -0.889389, 
-0.656109, -0.438156, -0.531976, -0.716463, -0.714938, 0.355286, -0.754525, -0.739891, 0.0, -0.490648, 
-0.439368, 0.118544, -0.468688, -0.487898, -0.143513, -0.662084, -0.794052, -0.610468, -0.659705, -0.459716, 
0.278626, -0.159146, 0.160953, 0.146806, -0.212986, 0.199416, -0.213903, -0.436513, 0.175915, 0.196495, 
-0.74116, -0.283859, -0.079999, -0.114504, 0.406143, -0.492467, -0.692532, -0.727317, -0.356264, -0.663236, 
-0.453685, -0.639131, -0.437709, -0.200536, -0.598139, -0.464429, -0.495118, -0.739536, -0.682088, -0.651981, 
-0.197047, -0.291806, 0.066543, 0.766809, -0.211601, 0.211977, 0.652099, -0.030856, 0.473627, 0.0, 
