-0.733903, -0.908579, -0.234978, -0.039984, -0.82062, -0.718351, -0.862585, -0.694653, -0.816443, -0.706946, 
-0.896095, -0.668882, -0.254329, -0.141396, -0.892213, -0.391842, -0.167843, -0.586911, -0.685639, 0.07962, 
-0.264163, -0.531221, -0.340448, -0.244936, -0.197538, -0.082081, -0.036245, 0.022483, -0.820264, -0.923813, 
-0.855106, -0.729852, -0.812479, -0.603385, -0.859502, -0.608438, -0.455899, -0.85221, -0.823857, -0.736661, 
-0.484756, -0.529914, -0.629332, -0.851234, -0.726058, -0.511724, -0.291122, -0.131267, -0.766188, 0.170875, 
-0.440231, -0.347233, -0.732641, -0.756292, 0.0, -0.520465, -0.565438, -0.784373, -0.645153, -0.237742, 
-0.41855, 0.175313, -0.692385, -0.050249, -0.549021, -0.480592, -0.095578, -0.736573, -0.169006, -0.339657, 
-0.926596, -0.863668, -0.509194, -0.631464, -0.642537, -0.745319, -0.845409, 0.638443, 0.206723, -0.115053, 
-0.76143, -0.789057, -0.597123, -0.773264, -0.666098, -0.298387, -0.781678, -0.586855, -0.919844, -0.708145, 
-0.184733, 0.916292, -0.64842, -0.610338, 0.817198, -0.762913, -0.277841, -0.814798, 0.322866, 0.084599, 
