-0.875861, -0.588674, -0.89537, -0.782133, -0.81884, -0.766961, -0.818302, -0.65829, -0.93863, -0.269278, 
-0.629845, -0.639675, -0.788251, -0.711718, -0.741303, -0.353257, -0.693981, -0.694196, -0.045946, -0.316061, 
-0.59808, -0.012481, -0.437245, -0.263482, 0.170384, -0.61848, -0.371736, 0.269322, 0.0, -0.670207, 
-0.772816, -0.678819, -0.965662, -0.480212, -0.808683, -0.600015, -0.862689, -0.727266, -0.36475, -0.412433, 
-0.888498, -0.929321, -0.720878, -0.954562, -0.495042, -0.44735, -0.902794, -0.742884, 0.0, -0.208812, 
-0.874603, -0.751288, -0.757237, -0.455524, -0.630021, -0.873857, -0.668135, -0.48664, -0.696253, -0.553006, 
-0.588017, -0.3873, -0.347618, -0.256297, -0.766212, -0.466784, -0.625992, -0.190348, -0.365541, -0.729516, 
-0.109829, -0.776995, -0.688684, -0.794561, -0.157678, 0.0, -0.130339, -0.028959, -0.271928, -0.455419, 
-0.794323, -0.727835, -0.35866, -0.812681, -0.709102, 0.048183, -0.528456, -0.712966, -0.846719, -0.766102, 
-0.075597, 0.159885, -0.010098, -0.342095, -0.003335, 0.328136, 0.292143, -0.717614, -0.428611, -0.046626, 
