-0.373157, -0.70379, -0.890224, -0.7671, -0.570592, -0.676736, -0.832477, -0.571115, -0.431833, -0.301545, 
-0.857648, -0.561863, -0.028766, -0.401045, -0.401057, -0.352325, 0.0, -0.905386, -0.776813, -0.519247, 
-0.641416, -0.719456, -0.811455, 0.0, 0.0, 0.0, 0.0, 0.65639, -0.647585, -0.733786, 
-0.202562, -0.745765, -0.855181, -0.633137, -0.849221, -0.454292, -0.586124, -0.638239, -0.76918, -0.609148, 
-0.841978, -0.605727, 0.0, 0.0, -0.973264, -0.830414, 0.0, 0.156686, -0.780339, -0.734114, 
0.764967, -0.158452, -0.575029, -0.197901, -0.748177, -0.565391, 0.084853, -0.087513, -0.31235, -0.837712, 
-0.250135, -0.53482, 0.546816, 0.199825, 0.028588, -0.240545, -0.496084, -0.260341, 0.178453, -0.571872, 
-0.192892, -0.785631, 0.664927, -0.344641, -0.403202, 0.0, 0.399756, -0.811471, -0.400898, 0.0, 
-0.413263, -0.231193, -0.918743, -0.104404, -0.773599, -0.469244, -0.289619, -0.631465, -0.797394, -0.506231, 
0.912663, 0.688331, -0.139861, 0.328013, 0.905859, 0.693955, -0.333872, -0.410128, 0.0, -0.579978, 
