-0.936102, -0.792597, -0.920312, -0.630172, -0.818025, -0.850753, -0.871006, -0.897252, -0.7973, -0.56986, 
-0.441859, -0.193302, -0.042202, -0.547054, -0.293826, -0.391682, 0.095936, -0.060749, -0.26973, -0.33433, 
-0.730755, 0.163416, -0.590158, 0.475917, -0.080276, -0.187478, 0.816781, 0.288495, -0.28904, 0.875255, 
-0.7751, -0.817922, -0.610182, -0.685868, -0.807396, -0.863185, -0.750065, -0.846478, -0.510261, -0.867814, 
-0.511734, -0.588633, -0.318938, -0.603481, -0.76912, -0.504367, 0.207935, -0.620843, -0.431294, -0.671562, 
-0.589207, -0.503582, -0.708068, -0.479813, -0.498399, -0.268741, -0.179689, -0.763955, -0.412451, -0.150205, 
-0.105555, -0.388674, -0.628283, -0.385578, 0.022804, -0.581014, 0.298234, -0.020105, -0.406617, 0.013843, 
0.069444, -0.761632, -0.552696, -0.832188, -0.675279, -0.291798, -0.651709, 0.124323, 0.080648, 0.150814, 
-0.794973, -0.698713, -0.762106, -0.666968, -0.614145, -0.621578, -0.722879, -0.667278, -0.621019, -0.196832, 
0.129828, -0.580778, 0.235008, 0.17592, 0.634808, 0.312948, -0.265156, -0.082672, 0.368923, 0.161081, 
